onset	duration	trial_type	stimulus_name	set_num	keypress	response	rt	similarity_bin
0.0	3.5	Foil	stimuli/objects/foils/foil_1418.JPG	0	3#	New	1.121	0
3.5	3.5	First	stimuli/objects/setsof2/110a.jpg	110	3#	New	0.997	0
7.0	3.5	Foil	stimuli/objects/foils/foil_1600.JPG	0	3#	New	0.955	0
10.5	3.5	Foil	stimuli/objects/foils/foil_1709.JPG	0	3#	New	0.880	0
14.0	3.5	First	stimuli/objects/setsof2/079b.jpg	79	3#	New	0.937	0
17.5	3.5	Foil	stimuli/objects/foils/foil_1355.JPG	0	3#	New	0.968	0
21.0	3.5	Foil	stimuli/objects/foils/foil_1641.jpg	0	3#	New	0.861	0
24.5	3.5	First	stimuli/objects/setsof2/008a.jpg	8	5%	None	1.745	0
28.0	3.5	Foil	stimuli/objects/foils/foil_1532.JPG	0	3#	New	0.795	0
31.5	3.5	Foil	stimuli/objects/foils/foil_1184.JPG	0	5%	None	1.745	0
35.0	3.5	First	stimuli/objects/setsof2/086a.jpg	86	3#	New	0.885	0
38.5	3.5	Foil	stimuli/objects/foils/foil_1507.JPG	0	3#	New	1.028	0
42.0	3.5	Repeat	stimuli/objects/setsof2/110a.jpg	110	2@	Similar	1.419	0
45.5	3.5	First	stimuli/objects/setsof2/101a.jpg	101	3#	New	0.822	0
49.0	3.5	Foil	stimuli/objects/foils/foil_1335.JPG	0	3#	New	0.799	0
52.5	3.5	Foil	stimuli/objects/foils/foil_1369.JPG	0	5%	None	1.744	0
56.0	3.5	First	stimuli/objects/setsof2/049b.jpg	49	3#	New	0.729	0
59.5	3.5	Repeat	stimuli/objects/setsof2/079b.jpg	79	1!	Old	1.148	0
63.0	3.5	Repeat	stimuli/objects/setsof2/008a.jpg	8	1!	Old	1.344	0
66.5	3.5	First	stimuli/objects/setsof2/159b.jpg	159	5%	None	1.743	0
70.0	3.5	Lure	stimuli/objects/setsof2/086b.jpg	86	5%	None	1.743	2
73.5	3.5	Foil	stimuli/objects/foils/foil_1115.JPG	0	3#	New	0.986	0
77.0	3.5	Foil	stimuli/objects/foils/foil_1620.JPG	0	3#	New	0.961	0
80.5	3.5	First	stimuli/objects/setsof2/001b.jpg	1	3#	New	0.946	0
84.0	3.5	Foil	stimuli/objects/foils/foil_1580.jpg	0	3#	New	0.930	0
87.5	3.5	First	stimuli/objects/setsof2/011b.jpg	11	3#	New	0.987	0
91.0	3.5	Lure	stimuli/objects/setsof2/049a.jpg	49	5%	None	1.742	3
94.5	3.5	Foil	stimuli/objects/foils/foil_1295.JPG	0	3#	New	1.300	0
98.0	3.5	First	stimuli/objects/setsof2/067b.jpg	67	5%	None	1.742	0
101.5	3.5	Foil	stimuli/objects/foils/foil_1218.JPG	0	3#	New	1.188	0
105.0	3.5	Foil	stimuli/objects/foils/foil_1615.JPG	0	3#	New	1.002	0
108.5	3.5	Foil	stimuli/objects/foils/foil_1466.JPG	0	3#	New	0.762	0
112.0	3.5	Foil	stimuli/objects/foils/foil_1170.JPG	0	3#	New	0.746	0
115.5	3.5	Foil	stimuli/objects/foils/foil_1204.JPG	0	3#	New	1.162	0
119.0	3.5	First	stimuli/objects/setsof2/184a.jpg	184	3#	New	0.907	0
122.5	3.5	First	stimuli/objects/setsof2/077b.jpg	77	5%	None	1.741	0
126.0	3.5	Foil	stimuli/objects/foils/foil_1243.JPG	0	3#	New	0.918	0
129.5	3.5	Repeat	stimuli/objects/setsof2/011b.jpg	11	2@	Similar	1.583	0
133.0	3.5	Foil	stimuli/objects/foils/foil_1562.JPG	0	5%	None	1.740	0
136.5	3.5	First	stimuli/objects/setsof2/072a.jpg	72	5%	None	1.740	0
140.0	3.5	First	stimuli/objects/setsof2/181a.jpg	181	5%	None	1.739	0
143.5	3.5	Repeat	stimuli/objects/setsof2/184a.jpg	184	2@	Similar	1.078	0
147.0	3.5	Foil	stimuli/objects/foils/foil_1067.JPG	0	3#	New	0.688	0
150.5	3.5	First	stimuli/objects/setsof2/167a.jpg	167	3#	New	0.840	0
154.0	3.5	Foil	stimuli/objects/foils/foil_1183.JPG	0	3#	New	0.762	0
157.5	3.5	Foil	stimuli/objects/foils/foil_1398.JPG	0	3#	New	0.864	0
161.0	3.5	First	stimuli/objects/setsof2/044b.jpg	44	3#	New	1.380	0
164.5	3.5	Foil	stimuli/objects/foils/foil_1558.JPG	0	5%	None	1.738	0
168.0	3.5	Foil	stimuli/objects/foils/foil_1246.JPG	0	3#	New	0.773	0
171.5	3.5	First	stimuli/objects/setsof2/091b.jpg	91	3#	New	0.999	0
175.0	3.5	Repeat	stimuli/objects/setsof2/181a.jpg	181	1!	Old	1.059	0
178.5	3.5	Foil	stimuli/objects/foils/foil_1545.JPG	0	3#	New	1.100	0
182.0	3.5	First	stimuli/objects/setsof2/045b.jpg	45	5%	None	1.737	0
185.5	3.5	Foil	stimuli/objects/foils/foil_1324.jpg	0	3#	New	0.874	0
189.0	3.5	Foil	stimuli/objects/foils/foil_1194.JPG	0	3#	New	1.053	0
192.5	3.5	First	stimuli/objects/setsof2/152a.jpg	152	3#	New	1.123	0
196.0	3.5	Foil	stimuli/objects/foils/foil_1037.JPG	0	3#	New	0.996	0
199.5	3.5	Foil	stimuli/objects/foils/foil_1101.JPG	0	5%	None	1.735	0
203.0	3.5	Repeat	stimuli/objects/setsof2/101a.jpg	101	3#	New	0.977	0
206.5	3.5	Repeat	stimuli/objects/setsof2/159b.jpg	159	3#	New	1.026	0
210.0	3.5	First	stimuli/objects/setsof2/123a.jpg	123	3#	New	0.985	0
213.5	3.5	Foil	stimuli/objects/foils/foil_1710.JPG	0	3#	New	1.555	0
217.0	3.5	First	stimuli/objects/setsof2/036a.jpg	36	3#	New	1.188	0
220.5	3.5	Lure	stimuli/objects/setsof2/167b.jpg	167	5%	None	1.735	3
224.0	3.5	First	stimuli/objects/setsof2/186b.jpg	186	3#	New	1.382	0
227.5	3.5	Foil	stimuli/objects/foils/foil_1331.JPG	0	2@	Similar	1.369	0
231.0	3.5	Foil	stimuli/objects/foils/foil_1286.JPG	0	3#	New	0.904	0
234.5	3.5	Lure	stimuli/objects/setsof2/001a.jpg	1	1!	Old	1.707	3
238.0	3.5	First	stimuli/objects/setsof2/153a.jpg	153	3#	New	1.288	0
241.5	3.5	Repeat	stimuli/objects/setsof2/091b.jpg	91	3#	New	1.267	0
245.0	3.5	First	stimuli/objects/setsof2/041a.jpg	41	3#	New	1.313	0
248.5	3.5	Lure	stimuli/objects/setsof2/036b.jpg	36	5%	None	1.733	4
252.0	3.5	Repeat	stimuli/objects/setsof2/067b.jpg	67	5%	None	1.733	0
255.5	3.5	First	stimuli/objects/setsof2/020b.jpg	20	5%	None	1.733	0
259.0	3.5	Repeat	stimuli/objects/setsof2/077b.jpg	77	5%	None	1.733	0
262.5	3.5	Lure	stimuli/objects/setsof2/045a.jpg	45	2@	Similar	1.527	3
266.0	3.5	First	stimuli/objects/setsof2/006b.jpg	6	3#	New	0.807	0
269.5	3.5	Repeat	stimuli/objects/setsof2/072a.jpg	72	3#	New	0.726	0
273.0	3.5	Foil	stimuli/objects/foils/foil_1244.JPG	0	3#	New	0.655	0
276.5	3.5	Lure	stimuli/objects/setsof2/123b.jpg	123	2@	Similar	0.989	2
280.0	3.5	Lure	stimuli/objects/setsof2/041b.jpg	41	3#	New	1.514	6
283.5	3.5	Foil	stimuli/objects/foils/foil_1628.JPG	0	3#	New	1.355	0
287.0	3.5	First	stimuli/objects/setsof2/162a.jpg	162	3#	New	1.051	0
290.5	3.5	Lure	stimuli/objects/setsof2/020a.jpg	20	1!	Old	1.547	6
294.0	3.5	First	stimuli/objects/setsof2/165b.jpg	165	3#	New	1.119	0
297.5	3.5	First	stimuli/objects/setsof2/057a.jpg	57	5%	None	1.730	0
301.0	3.5	Lure	stimuli/objects/setsof2/044a.jpg	44	5%	None	1.730	3
304.5	3.5	Repeat	stimuli/objects/setsof2/153a.jpg	153	5%	None	1.730	0
308.0	3.5	First	stimuli/objects/setsof2/017a.jpg	17	3#	New	0.872	0
311.5	3.5	Lure	stimuli/objects/setsof2/186a.jpg	186	1!	Old	1.112	3
315.0	3.5	Lure	stimuli/objects/setsof2/165a.jpg	165	2@	Similar	1.212	1
318.5	3.5	First	stimuli/objects/setsof2/039a.jpg	39	3#	New	0.825	0
322.0	3.5	Repeat	stimuli/objects/setsof2/162a.jpg	162	1!	Old	1.018	0
325.5	3.5	Foil	stimuli/objects/foils/foil_1062.JPG	0	5%	None	1.729	0
329.0	3.5	First	stimuli/objects/setsof2/013b.jpg	13	2@	Similar	1.670	0
332.5	3.5	Lure	stimuli/objects/setsof2/152b.jpg	152	3#	New	1.528	1
336.0	3.5	Lure	stimuli/objects/setsof2/006a.jpg	6	2@	Similar	1.036	2
339.5	3.5	Foil	stimuli/objects/foils/foil_1588.JPG	0	3#	New	1.300	0
343.0	3.5	Foil	stimuli/objects/foils/foil_1543.JPG	0	3#	New	0.994	0
346.5	3.5	Foil	stimuli/objects/foils/foil_1531.JPG	0	3#	New	1.349	0
350.0	3.5	Foil	stimuli/objects/foils/foil_1481.JPG	0	3#	New	1.528	0
353.5	3.5	Lure	stimuli/objects/setsof2/039b.jpg	39	2@	Similar	1.066	1
357.0	3.5	Repeat	stimuli/objects/setsof2/017a.jpg	17	2@	Similar	1.214	0
360.5	3.5	Foil	stimuli/objects/foils/foil_1248.JPG	0	5%	None	1.726	0
364.0	3.5	Foil	stimuli/objects/foils/foil_1528.JPG	0	2@	Similar	1.525	0
367.5	3.5	Repeat	stimuli/objects/setsof2/057a.jpg	57	3#	New	1.158	0
