onset	duration	trial_type	stimulus_name	set_num	keypress	response	rt	similarity_bin
0.0	3.5	Foil	stimuli/objects/foils/foil_1402.JPG	0	3#	New	1.032	0
3.5	3.5	First	stimuli/objects/setsof2/085a.jpg	85	3#	New	0.774	0
7.0	3.5	Foil	stimuli/objects/foils/foil_1131.JPG	0	3#	New	0.906	0
10.5	3.5	Foil	stimuli/objects/foils/foil_1518.JPG	0	3#	New	0.984	0
14.0	3.5	Foil	stimuli/objects/foils/foil_1339.JPG	0	3#	New	0.688	0
17.5	3.5	First	stimuli/objects/setsof2/173a.jpg	173	3#	New	0.854	0
21.0	3.5	Foil	stimuli/objects/foils/foil_1021.jpg	0	3#	New	1.169	0
24.5	3.5	First	stimuli/objects/setsof2/175a.jpg	175	3#	New	1.221	0
28.0	3.5	Foil	stimuli/objects/foils/foil_1628.JPG	0	3#	New	1.248	0
31.5	3.5	Foil	stimuli/objects/foils/foil_1249.JPG	0	3#	New	1.127	0
35.0	3.5	Foil	stimuli/objects/foils/foil_1350.JPG	0	3#	New	0.961	0
38.5	3.5	Foil	stimuli/objects/foils/foil_1403.JPG	0	3#	New	1.684	0
42.0	3.5	First	stimuli/objects/setsof2/001b.jpg	1	3#	New	0.877	0
45.5	3.5	First	stimuli/objects/setsof2/163b.jpg	163	3#	New	0.869	0
49.0	3.5	Repeat	stimuli/objects/setsof2/173a.jpg	173	1!	Old	1.002	0
52.5	3.5	Foil	stimuli/objects/foils/foil_1439.JPG	0	3#	New	0.743	0
56.0	3.5	Foil	stimuli/objects/foils/foil_1136.JPG	0	3#	New	0.804	0
59.5	3.5	Foil	stimuli/objects/foils/foil_1209.JPG	0	3#	New	0.690	0
63.0	3.5	Foil	stimuli/objects/foils/foil_1704.JPG	0	3#	New	1.190	0
66.5	3.5	First	stimuli/objects/setsof2/167b.jpg	167	3#	New	0.994	0
70.0	3.5	First	stimuli/objects/setsof2/078a.jpg	78	3#	New	0.773	0
73.5	3.5	Foil	stimuli/objects/foils/foil_1140.JPG	0	3#	New	1.105	0
77.0	3.5	First	stimuli/objects/setsof2/063b.jpg	63	3#	New	1.441	0
80.5	3.5	Lure	stimuli/objects/setsof2/163a.jpg	163	1!	Old	0.968	5
84.0	3.5	Foil	stimuli/objects/foils/foil_1310.JPG	0	3#	New	0.876	0
87.5	3.5	First	stimuli/objects/setsof2/007b.jpg	7	3#	New	1.359	0
91.0	3.5	Lure	stimuli/objects/setsof2/078b.jpg	78	1!	Old	1.630	4
