onset	duration	trial_type	stimulus_name	set_num	keypress	response	rt	similarity_bin
0.0	3.5	Foil	stimuli/objects/foils/foil_1268.JPG	0	5%	None	1.715	0
3.5	3.5	First	stimuli/objects/setsof2/157a.jpg	157	5%	None	1.747	0
7.0	3.5	Foil	stimuli/objects/foils/foil_1131.JPG	0	3#	New	0.995	0
10.5	3.5	Foil	stimuli/objects/foils/foil_1438.JPG	0	3#	New	0.921	0
14.0	3.5	Foil	stimuli/objects/foils/foil_1088.JPG	0	3#	New	0.666	0
17.5	3.5	First	stimuli/objects/setsof2/088a.jpg	88	3#	New	0.885	0
21.0	3.5	Foil	stimuli/objects/foils/foil_1720.JPG	0	3#	New	0.763	0
24.5	3.5	First	stimuli/objects/setsof2/121a.jpg	121	3#	New	0.763	0
28.0	3.5	Foil	stimuli/objects/foils/foil_1562.JPG	0	3#	New	0.687	0
31.5	3.5	Foil	stimuli/objects/foils/foil_1650.JPG	0	3#	New	0.825	0
35.0	3.5	First	stimuli/objects/setsof2/153b.jpg	153	3#	New	0.752	0
38.5	3.5	Repeat	stimuli/objects/setsof2/157a.jpg	157	5%	None	1.747	0
42.0	3.5	Foil	stimuli/objects/foils/foil_1503.JPG	0	3#	New	0.912	0
45.5	3.5	First	stimuli/objects/setsof2/062a.jpg	62	5%	None	1.747	0
49.0	3.5	Foil	stimuli/objects/foils/foil_1258.jpg	0	3#	New	0.678	0
52.5	3.5	Foil	stimuli/objects/foils/foil_1411.JPG	0	3#	New	0.880	0
56.0	3.5	First	stimuli/objects/setsof2/058a.jpg	58	3#	New	0.671	0
59.5	3.5	Foil	stimuli/objects/foils/foil_1426.JPG	0	3#	New	0.595	0
63.0	3.5	Foil	stimuli/objects/foils/foil_1327.JPG	0	3#	New	0.677	0
66.5	3.5	Lure	stimuli/objects/setsof2/121b.jpg	121	5%	None	1.745	6
70.0	3.5	Foil	stimuli/objects/foils/foil_1168.JPG	0	3#	New	1.160	0
73.5	3.5	Foil	stimuli/objects/foils/foil_1634.JPG	0	3#	New	1.124	0
77.0	3.5	First	stimuli/objects/setsof2/127a.jpg	127	5%	None	1.745	0
80.5	3.5	First	stimuli/objects/setsof2/007a.jpg	7	5%	None	1.745	0
84.0	3.5	Repeat	stimuli/objects/setsof2/062a.jpg	62	1!	Old	1.624	0
87.5	3.5	Foil	stimuli/objects/foils/foil_1313.JPG	0	3#	New	0.874	0
91.0	3.5	Foil	stimuli/objects/foils/foil_1085.JPG	0	3#	New	1.080	0
94.5	3.5	Foil	stimuli/objects/foils/foil_1688.JPG	0	3#	New	0.720	0
98.0	3.5	First	stimuli/objects/setsof2/136b.jpg	136	3#	New	0.806	0
101.5	3.5	Repeat	stimuli/objects/setsof2/007a.jpg	7	5%	None	1.744	0
105.0	3.5	Foil	stimuli/objects/foils/foil_1390.JPG	0	3#	New	1.447	0
108.5	3.5	First	stimuli/objects/setsof2/148a.jpg	148	3#	New	1.591	0
112.0	3.5	First	stimuli/objects/setsof2/160b.jpg	160	3#	New	1.013	0
115.5	3.5	Foil	stimuli/objects/foils/foil_1345.JPG	0	3#	New	0.726	0
119.0	3.5	Foil	stimuli/objects/foils/foil_1050.jpg	0	3#	New	0.691	0
122.5	3.5	First	stimuli/objects/setsof2/078a.jpg	78	3#	New	0.871	0
126.0	3.5	Foil	stimuli/objects/foils/foil_1679.jpg	0	3#	New	0.724	0
129.5	3.5	Lure	stimuli/objects/setsof2/148b.jpg	148	5%	None	1.742	4
133.0	3.5	First	stimuli/objects/setsof2/177b.jpg	177	3#	New	1.568	0
136.5	3.5	Foil	stimuli/objects/foils/foil_1600.JPG	0	3#	New	1.729	0
140.0	3.5	Foil	stimuli/objects/foils/foil_1480.JPG	0	3#	New	1.613	0
143.5	3.5	First	stimuli/objects/setsof2/106a.jpg	106	3#	New	1.017	0
147.0	3.5	Foil	stimuli/objects/foils/foil_1373.JPG	0	3#	New	0.643	0
150.5	3.5	Foil	stimuli/objects/foils/foil_1314.JPG	0	3#	New	0.967	0
154.0	3.5	Repeat	stimuli/objects/setsof2/088a.jpg	88	5%	None	1.740	0
157.5	3.5	Foil	stimuli/objects/foils/foil_1062.JPG	0	3#	New	1.066	0
161.0	3.5	First	stimuli/objects/setsof2/019b.jpg	19	3#	New	0.986	0
164.5	3.5	First	stimuli/objects/setsof2/064a.jpg	64	3#	New	1.338	0
168.0	3.5	Foil	stimuli/objects/foils/foil_1511.JPG	0	3#	New	1.285	0
171.5	3.5	Foil	stimuli/objects/foils/foil_1185.JPG	0	3#	New	1.254	0
175.0	3.5	First	stimuli/objects/setsof2/087a.jpg	87	3#	New	1.484	0
178.5	3.5	Repeat	stimuli/objects/setsof2/153b.jpg	153	5%	None	1.739	0
182.0	3.5	First	stimuli/objects/setsof2/075b.jpg	75	5%	None	1.739	0
185.5	3.5	Foil	stimuli/objects/foils/foil_1043.JPG	0	3#	New	1.215	0
189.0	3.5	Foil	stimuli/objects/foils/foil_1627.jpg	0	5%	None	1.739	0
192.5	3.5	First	stimuli/objects/setsof2/138b.jpg	138	3#	New	0.752	0
196.0	3.5	Repeat	stimuli/objects/setsof2/078a.jpg	78	1!	Old	1.651	0
199.5	3.5	Lure	stimuli/objects/setsof2/058b.jpg	58	2@	Similar	1.638	2
203.0	3.5	First	stimuli/objects/setsof2/176a.jpg	176	3#	New	1.428	0
206.5	3.5	Repeat	stimuli/objects/setsof2/087a.jpg	87	5%	None	1.737	0
210.0	3.5	Repeat	stimuli/objects/setsof2/106a.jpg	106	1!	Old	1.412	0
213.5	3.5	Foil	stimuli/objects/foils/foil_1159.jpg	0	3#	New	1.075	0
217.0	3.5	Lure	stimuli/objects/setsof2/127b.jpg	127	5%	None	1.737	4
220.5	3.5	First	stimuli/objects/setsof2/054b.jpg	54	3#	New	1.089	0
224.0	3.5	First	stimuli/objects/setsof2/145a.jpg	145	3#	New	1.146	0
227.5	3.5	Repeat	stimuli/objects/setsof2/138b.jpg	138	5%	None	1.737	0
231.0	3.5	Lure	stimuli/objects/setsof2/019a.jpg	19	2@	Similar	1.153	3
234.5	3.5	First	stimuli/objects/setsof2/119b.jpg	119	3#	New	1.054	0
238.0	3.5	Lure	stimuli/objects/setsof2/136a.jpg	136	3#	New	1.431	1
241.5	3.5	Foil	stimuli/objects/foils/foil_1117.JPG	0	3#	New	1.173	0
245.0	3.5	Foil	stimuli/objects/foils/foil_1271.JPG	0	3#	New	1.525	0
248.5	3.5	Lure	stimuli/objects/setsof2/160a.jpg	160	5%	None	1.736	1
252.0	3.5	Repeat	stimuli/objects/setsof2/075b.jpg	75	1!	Old	1.430	0
255.5	3.5	First	stimuli/objects/setsof2/107b.jpg	107	3#	New	1.068	0
259.0	3.5	Lure	stimuli/objects/setsof2/145b.jpg	145	2@	Similar	1.206	2
262.5	3.5	First	stimuli/objects/setsof2/067a.jpg	67	5%	None	1.734	0
266.0	3.5	First	stimuli/objects/setsof2/139b.jpg	139	3#	New	1.413	0
269.5	3.5	Foil	stimuli/objects/foils/foil_1576.JPG	0	3#	New	0.958	0
273.0	3.5	Repeat	stimuli/objects/setsof2/176a.jpg	176	1!	Old	1.525	0
276.5	3.5	First	stimuli/objects/setsof2/012a.jpg	12	3#	New	1.449	0
280.0	3.5	Repeat	stimuli/objects/setsof2/107b.jpg	107	1!	Old	1.273	0
283.5	3.5	Lure	stimuli/objects/setsof2/054a.jpg	54	2@	Similar	1.088	1
287.0	3.5	First	stimuli/objects/setsof2/068a.jpg	68	3#	New	1.291	0
290.5	3.5	Lure	stimuli/objects/setsof2/064b.jpg	64	5%	None	1.732	5
294.0	3.5	Repeat	stimuli/objects/setsof2/177b.jpg	177	1!	Old	1.170	0
297.5	3.5	First	stimuli/objects/setsof2/130b.jpg	130	3#	New	1.251	0
301.0	3.5	Repeat	stimuli/objects/setsof2/139b.jpg	139	1!	Old	1.460	0
304.5	3.5	Lure	stimuli/objects/setsof2/119a.jpg	119	5%	None	1.732	5
308.0	3.5	Foil	stimuli/objects/foils/foil_1372.JPG	0	3#	New	1.622	0
