onset	duration	trial_type	stimulus_name	set_num	keypress	response	rt	similarity_bin
0.0	3.5	Foil	stimuli/objects/foils/foil_1191.JPG	0	3#	New	0.873	0
3.5	3.5	First	stimuli/objects/setsof2/010b.jpg	10	3#	New	0.729	0
7.0	3.5	Foil	stimuli/objects/foils/foil_1514.JPG	0	3#	New	1.106	0
10.5	3.5	Foil	stimuli/objects/foils/foil_1522.JPG	0	3#	New	1.418	0
14.0	3.5	Foil	stimuli/objects/foils/foil_1258.jpg	0	3#	New	1.252	0
17.5	3.5	First	stimuli/objects/setsof2/076a.jpg	76	3#	New	0.956	0
21.0	3.5	Foil	stimuli/objects/foils/foil_1041.jpg	0	3#	New	1.085	0
24.5	3.5	First	stimuli/objects/setsof2/032b.jpg	32	3#	New	1.415	0
28.0	3.5	Foil	stimuli/objects/foils/foil_1331.JPG	0	3#	New	1.613	0
31.5	3.5	Foil	stimuli/objects/foils/foil_1680.JPG	0	3#	New	1.390	0
35.0	3.5	Foil	stimuli/objects/foils/foil_1225.JPG	0	3#	New	1.306	0
38.5	3.5	Repeat	stimuli/objects/setsof2/010b.jpg	10	2@	Similar	1.436	0
42.0	3.5	First	stimuli/objects/setsof2/159b.jpg	159	3#	New	0.986	0
45.5	3.5	First	stimuli/objects/setsof2/061a.jpg	61	3#	New	1.393	0
49.0	3.5	Lure	stimuli/objects/setsof2/076b.jpg	76	5%	None	1.745	1
52.5	3.5	Foil	stimuli/objects/foils/foil_1467.JPG	0	3#	New	1.395	0
56.0	3.5	First	stimuli/objects/setsof2/139a.jpg	139	3#	New	1.195	0
59.5	3.5	Foil	stimuli/objects/foils/foil_1087.JPG	0	5%	None	1.745	0
63.0	3.5	Foil	stimuli/objects/foils/foil_1143.JPG	0	3#	New	1.268	0
66.5	3.5	Foil	stimuli/objects/foils/foil_1623.JPG	0	3#	New	1.516	0
70.0	3.5	First	stimuli/objects/setsof2/026b.jpg	26	3#	New	1.363	0
73.5	3.5	Foil	stimuli/objects/foils/foil_1234.JPG	0	3#	New	0.852	0
