onset	duration	trial_type	stimulus_name	set_num	keypress	response	rt	similarity_bin
0.0	3.5	Foil	stimuli/objects/foils/foil_1063.jpg	0	3#	New	0.751	0
3.5	3.5	First	stimuli/objects/setsof2/035a.jpg	35	3#	New	0.457	0
7.0	3.5	Foil	stimuli/objects/foils/foil_1295.JPG	0	3#	New	0.610	0
10.5	3.5	Foil	stimuli/objects/foils/foil_1054.JPG	0	3#	New	0.590	0
14.0	3.5	First	stimuli/objects/setsof2/065b.jpg	65	3#	New	0.756	0
17.5	3.5	Foil	stimuli/objects/foils/foil_1639.JPG	0	3#	New	1.169	0
21.0	3.5	Foil	stimuli/objects/foils/foil_1706.JPG	0	3#	New	0.711	0
24.5	3.5	First	stimuli/objects/setsof2/082a.jpg	82	3#	New	0.594	0
28.0	3.5	Foil	stimuli/objects/foils/foil_1166.JPG	0	3#	New	0.663	0
31.5	3.5	Foil	stimuli/objects/foils/foil_1512.JPG	0	3#	New	0.826	0
35.0	3.5	First	stimuli/objects/setsof2/040a.jpg	40	3#	New	1.097	0
38.5	3.5	Foil	stimuli/objects/foils/foil_1504.JPG	0	3#	New	0.818	0
42.0	3.5	Foil	stimuli/objects/foils/foil_1118.jpg	0	3#	New	0.795	0
45.5	3.5	First	stimuli/objects/setsof2/178a.jpg	178	3#	New	0.609	0
49.0	3.5	Repeat	stimuli/objects/setsof2/065b.jpg	65	2@	Similar	1.384	0
52.5	3.5	Lure	stimuli/objects/setsof2/035b.jpg	35	2@	Similar	1.038	3
56.0	3.5	First	stimuli/objects/setsof2/026b.jpg	26	3#	New	0.736	0
59.5	3.5	Foil	stimuli/objects/foils/foil_1211.JPG	0	3#	New	1.014	0
63.0	3.5	Foil	stimuli/objects/foils/foil_1544.JPG	0	3#	New	1.122	0
66.5	3.5	First	stimuli/objects/setsof2/071b.jpg	71	3#	New	0.728	0
70.0	3.5	Foil	stimuli/objects/foils/foil_1420.JPG	0	3#	New	0.768	0
73.5	3.5	Repeat	stimuli/objects/setsof2/082a.jpg	82	1!	Old	0.840	0
77.0	3.5	Foil	stimuli/objects/foils/foil_1516.JPG	0	3#	New	0.700	0
80.5	3.5	Foil	stimuli/objects/foils/foil_1717.JPG	0	3#	New	0.835	0
84.0	3.5	First	stimuli/objects/setsof2/138a.jpg	138	3#	New	0.562	0
87.5	3.5	Foil	stimuli/objects/foils/foil_1373.JPG	0	3#	New	0.589	0
91.0	3.5	Lure	stimuli/objects/setsof2/026a.jpg	26	1!	Old	0.922	6
94.5	3.5	Foil	stimuli/objects/foils/foil_1388.JPG	0	3#	New	0.540	0
98.0	3.5	First	stimuli/objects/setsof2/054a.jpg	54	3#	New	0.525	0
101.5	3.5	First	stimuli/objects/setsof2/014a.jpg	14	3#	New	0.477	0
105.0	3.5	Foil	stimuli/objects/foils/foil_1708.JPG	0	3#	New	0.489	0
108.5	3.5	First	stimuli/objects/setsof2/049b.jpg	49	3#	New	0.798	0
112.0	3.5	Repeat	stimuli/objects/setsof2/138a.jpg	138	1!	Old	1.050	0
115.5	3.5	Foil	stimuli/objects/foils/foil_1251.JPG	0	3#	New	1.193	0
119.0	3.5	First	stimuli/objects/setsof2/008b.jpg	8	3#	New	0.875	0
122.5	3.5	Foil	stimuli/objects/foils/foil_1239.JPG	0	3#	New	0.453	0
126.0	3.5	Foil	stimuli/objects/foils/foil_1207.JPG	0	3#	New	1.110	0
129.5	3.5	Foil	stimuli/objects/foils/foil_1294.JPG	0	3#	New	0.584	0
133.0	3.5	Foil	stimuli/objects/foils/foil_1215.JPG	0	3#	New	0.580	0
136.5	3.5	Foil	stimuli/objects/foils/foil_1316.JPG	0	3#	New	0.676	0
140.0	3.5	First	stimuli/objects/setsof2/047a.jpg	47	3#	New	1.406	0
143.5	3.5	Foil	stimuli/objects/foils/foil_1579.JPG	0	3#	New	1.041	0
147.0	3.5	Foil	stimuli/objects/foils/foil_1075.JPG	0	3#	New	1.009	0
150.5	3.5	First	stimuli/objects/setsof2/009b.jpg	9	3#	New	0.905	0
154.0	3.5	Lure	stimuli/objects/setsof2/008a.jpg	8	2@	Similar	1.043	3
