onset	duration	trial_type	stimulus_name	set_num	keypress	response	rt	similarity_bin
0.0	3.5	Foil	stimuli/objects/foils/foil_1319.JPG	0	3#	New	1.380	0
3.5	3.5	Foil	stimuli/objects/foils/foil_1535.JPG	0	3#	New	0.864	0
7.0	3.5	First	stimuli/objects/setsof2/177a.jpg	177	3#	New	0.770	0
10.5	3.5	Foil	stimuli/objects/foils/foil_1594.JPG	0	3#	New	1.245	0
14.0	3.5	First	stimuli/objects/setsof2/164a.jpg	164	3#	New	0.513	0
17.5	3.5	Foil	stimuli/objects/foils/foil_1406.JPG	0	3#	New	0.478	0
21.0	3.5	Foil	stimuli/objects/foils/foil_1492.JPG	0	3#	New	0.523	0
24.5	3.5	Foil	stimuli/objects/foils/foil_1309.JPG	0	3#	New	0.568	0
28.0	3.5	Foil	stimuli/objects/foils/foil_1154.JPG	0	3#	New	0.575	0
31.5	3.5	Foil	stimuli/objects/foils/foil_1423.JPG	0	3#	New	0.832	0
35.0	3.5	First	stimuli/objects/setsof2/127a.jpg	127	3#	New	0.565	0
38.5	3.5	Repeat	stimuli/objects/setsof2/177a.jpg	177	3#	New	0.982	0
42.0	3.5	First	stimuli/objects/setsof2/172b.jpg	172	3#	New	0.923	0
45.5	3.5	First	stimuli/objects/setsof2/032b.jpg	32	3#	New	0.561	0
49.0	3.5	Repeat	stimuli/objects/setsof2/164a.jpg	164	5%	None	1.744	0
52.5	3.5	Foil	stimuli/objects/foils/foil_1155.JPG	0	3#	New	1.040	0
56.0	3.5	First	stimuli/objects/setsof2/165b.jpg	165	3#	New	0.744	0
59.5	3.5	Foil	stimuli/objects/foils/foil_1438.JPG	0	3#	New	1.061	0
63.0	3.5	Foil	stimuli/objects/foils/foil_1350.JPG	0	3#	New	1.078	0
66.5	3.5	First	stimuli/objects/setsof2/169b.jpg	169	3#	New	0.869	0
70.0	3.5	Foil	stimuli/objects/foils/foil_1127.JPG	0	3#	New	0.830	0
73.5	3.5	Repeat	stimuli/objects/setsof2/127a.jpg	127	1!	Old	0.873	0
77.0	3.5	Foil	stimuli/objects/foils/foil_1135.JPG	0	3#	New	1.443	0
80.5	3.5	Lure	stimuli/objects/setsof2/032a.jpg	32	1!	Old	1.265	4
84.0	3.5	First	stimuli/objects/setsof2/122b.jpg	122	3#	New	1.143	0
87.5	3.5	Foil	stimuli/objects/foils/foil_1578.JPG	0	3#	New	0.941	0
91.0	3.5	First	stimuli/objects/setsof2/033b.jpg	33	3#	New	0.793	0
94.5	3.5	Foil	stimuli/objects/foils/foil_1501.JPG	0	3#	New	0.811	0
98.0	3.5	First	stimuli/objects/setsof2/023a.jpg	23	5%	None	1.742	0
101.5	3.5	Repeat	stimuli/objects/setsof2/165b.jpg	165	1!	Old	0.995	0
105.0	3.5	Lure	stimuli/objects/setsof2/169a.jpg	169	2@	Similar	1.282	5
108.5	3.5	Foil	stimuli/objects/foils/foil_1080.JPG	0	3#	New	0.822	0
112.0	3.5	First	stimuli/objects/setsof2/061a.jpg	61	3#	New	0.802	0
115.5	3.5	Foil	stimuli/objects/foils/foil_1635.JPG	0	3#	New	0.678	0
119.0	3.5	First	stimuli/objects/setsof2/017a.jpg	17	3#	New	0.673	0
122.5	3.5	Repeat	stimuli/objects/setsof2/122b.jpg	122	2@	Similar	1.365	0
126.0	3.5	Foil	stimuli/objects/foils/foil_1053.JPG	0	2@	Similar	1.209	0
129.5	3.5	First	stimuli/objects/setsof2/137b.jpg	137	3#	New	0.922	0
133.0	3.5	Lure	stimuli/objects/setsof2/033a.jpg	33	2@	Similar	1.455	4
136.5	3.5	Foil	stimuli/objects/foils/foil_1280.JPG	0	3#	New	0.991	0
140.0	3.5	First	stimuli/objects/setsof2/095b.jpg	95	3#	New	0.928	0
143.5	3.5	Lure	stimuli/objects/setsof2/061b.jpg	61	5%	None	1.740	5
147.0	3.5	Foil	stimuli/objects/foils/foil_1010.jpg	0	3#	New	1.669	0
150.5	3.5	First	stimuli/objects/setsof2/188a.jpg	188	3#	New	0.620	0
154.0	3.5	Foil	stimuli/objects/foils/foil_1170.JPG	0	3#	New	0.792	0
157.5	3.5	Foil	stimuli/objects/foils/foil_1108.JPG	0	3#	New	0.665	0
161.0	3.5	Foil	stimuli/objects/foils/foil_1394.JPG	0	3#	New	1.139	0
