onset	duration	trial_type	stimulus_name	set_num	keypress	response	rt	similarity_bin
0.0	3.5	Foil	stimuli/objects/foils/foil_1045.JPG	0	3#	New	1.565	0
3.5	3.5	First	stimuli/objects/setsof2/107b.jpg	107	3#	New	0.794	0
7.0	3.5	Foil	stimuli/objects/foils/foil_1182.JPG	0	3#	New	0.888	0
10.5	3.5	Foil	stimuli/objects/foils/foil_1544.JPG	0	3#	New	0.838	0
14.0	3.5	First	stimuli/objects/setsof2/115b.jpg	115	3#	New	0.917	0
17.5	3.5	Foil	stimuli/objects/foils/foil_1033.JPG	0	3#	New	0.874	0
21.0	3.5	Foil	stimuli/objects/foils/foil_1420.JPG	0	3#	New	0.773	0
24.5	3.5	First	stimuli/objects/setsof2/020a.jpg	20	3#	New	0.747	0
28.0	3.5	Foil	stimuli/objects/foils/foil_1172.JPG	0	3#	New	0.705	0
31.5	3.5	Foil	stimuli/objects/foils/foil_1100.JPG	0	3#	New	0.701	0
35.0	3.5	First	stimuli/objects/setsof2/076b.jpg	76	3#	New	1.198	0
38.5	3.5	Foil	stimuli/objects/foils/foil_1646.JPG	0	3#	New	0.869	0
42.0	3.5	Lure	stimuli/objects/setsof2/107a.jpg	107	2@	Similar	1.198	3
45.5	3.5	Foil	stimuli/objects/foils/foil_1587.JPG	0	3#	New	0.820	0
49.0	3.5	Lure	stimuli/objects/setsof2/115a.jpg	115	2@	Similar	1.186	1
52.5	3.5	Foil	stimuli/objects/foils/foil_1409.JPG	0	3#	New	1.073	0
56.0	3.5	First	stimuli/objects/setsof2/098a.jpg	98	5%	None	1.747	0
59.5	3.5	Foil	stimuli/objects/foils/foil_1256.JPG	0	3#	New	0.969	0
63.0	3.5	First	stimuli/objects/setsof2/086a.jpg	86	3#	New	1.267	0
66.5	3.5	First	stimuli/objects/setsof2/127a.jpg	127	3#	New	1.538	0
70.0	3.5	Foil	stimuli/objects/foils/foil_1637.JPG	0	3#	New	1.324	0
73.5	3.5	Foil	stimuli/objects/foils/foil_1058.JPG	0	3#	New	1.218	0
77.0	3.5	First	stimuli/objects/setsof2/137b.jpg	137	3#	New	1.095	0
80.5	3.5	Lure	stimuli/objects/setsof2/086b.jpg	86	2@	Similar	1.576	2
84.0	3.5	Foil	stimuli/objects/foils/foil_1470.JPG	0	3#	New	1.210	0
87.5	3.5	First	stimuli/objects/setsof2/065a.jpg	65	3#	New	1.266	0
91.0	3.5	Repeat	stimuli/objects/setsof2/076b.jpg	76	1!	Old	1.268	0
94.5	3.5	Foil	stimuli/objects/foils/foil_1563.JPG	0	3#	New	1.167	0
98.0	3.5	First	stimuli/objects/setsof2/190b.jpg	190	3#	New	0.935	0
101.5	3.5	Foil	stimuli/objects/foils/foil_1277.JPG	0	3#	New	1.488	0
105.0	3.5	Foil	stimuli/objects/foils/foil_1514.JPG	0	3#	New	1.267	0
108.5	3.5	First	stimuli/objects/setsof2/104b.jpg	104	3#	New	0.987	0
112.0	3.5	Lure	stimuli/objects/setsof2/137a.jpg	137	2@	Similar	1.653	4
115.5	3.5	Repeat	stimuli/objects/setsof2/127a.jpg	127	1!	Old	1.335	0
119.0	3.5	First	stimuli/objects/setsof2/097b.jpg	97	3#	New	1.294	0
122.5	3.5	Lure	stimuli/objects/setsof2/065b.jpg	65	2@	Similar	1.490	2
126.0	3.5	Foil	stimuli/objects/foils/foil_1538.JPG	0	3#	New	1.212	0
129.5	3.5	Foil	stimuli/objects/foils/foil_1237.JPG	0	1!	Old	1.564	0
133.0	3.5	First	stimuli/objects/setsof2/158b.jpg	158	5%	None	1.743	0
136.5	3.5	Foil	stimuli/objects/foils/foil_1352.JPG	0	3#	New	1.657	0
140.0	3.5	Repeat	stimuli/objects/setsof2/190b.jpg	190	1!	Old	1.164	0
143.5	3.5	Foil	stimuli/objects/foils/foil_1700.JPG	0	3#	New	1.412	0
147.0	3.5	First	stimuli/objects/setsof2/087a.jpg	87	3#	New	1.246	0
150.5	3.5	First	stimuli/objects/setsof2/163a.jpg	163	3#	New	1.553	0
154.0	3.5	Lure	stimuli/objects/setsof2/097a.jpg	97	5%	None	1.743	2
157.5	3.5	Foil	stimuli/objects/foils/foil_1612.JPG	0	5%	None	1.742	0
161.0	3.5	Foil	stimuli/objects/foils/foil_1029.JPG	0	3#	New	0.943	0
164.5	3.5	First	stimuli/objects/setsof2/121b.jpg	121	3#	New	1.469	0
168.0	3.5	Repeat	stimuli/objects/setsof2/020a.jpg	20	1!	Old	1.285	0
171.5	3.5	First	stimuli/objects/setsof2/069a.jpg	69	3#	New	1.063	0
