onset	duration	trial_type	stimulus_name	set_num	keypress	response	rt	similarity_bin
0.0	3.5	Foil	stimuli/objects/foils/foil_1595.JPG	0	3#	New	0.678	0
3.5	3.5	Foil	stimuli/objects/foils/foil_1249.JPG	0	3#	New	0.536	0
7.0	3.5	Foil	stimuli/objects/foils/foil_1079.JPG	0	3#	New	0.723	0
10.5	3.5	Foil	stimuli/objects/foils/foil_1614.JPG	0	3#	New	0.542	0
14.0	3.5	First	stimuli/objects/setsof2/019a.jpg	19	3#	New	0.779	0
17.5	3.5	Foil	stimuli/objects/foils/foil_1635.JPG	0	3#	New	0.460	0
21.0	3.5	Foil	stimuli/objects/foils/foil_1445.JPG	0	3#	New	0.649	0
24.5	3.5	First	stimuli/objects/setsof2/082a.jpg	82	3#	New	0.555	0
28.0	3.5	Foil	stimuli/objects/foils/foil_1264.JPG	0	3#	New	0.683	0
31.5	3.5	First	stimuli/objects/setsof2/179b.jpg	179	3#	New	0.892	0
35.0	3.5	First	stimuli/objects/setsof2/023b.jpg	23	3#	New	1.126	0
38.5	3.5	Foil	stimuli/objects/foils/foil_1448.JPG	0	3#	New	0.592	0
42.0	3.5	Foil	stimuli/objects/foils/foil_1246.JPG	0	3#	New	0.682	0
45.5	3.5	Repeat	stimuli/objects/setsof2/019a.jpg	19	1!	Old	1.412	0
49.0	3.5	Foil	stimuli/objects/foils/foil_1245.JPG	0	3#	New	0.711	0
52.5	3.5	First	stimuli/objects/setsof2/061a.jpg	61	5%	None	1.746	0
56.0	3.5	First	stimuli/objects/setsof2/168b.jpg	168	3#	New	0.871	0
59.5	3.5	Repeat	stimuli/objects/setsof2/082a.jpg	82	1!	Old	1.126	0
63.0	3.5	Foil	stimuli/objects/foils/foil_1070.JPG	0	3#	New	0.683	0
66.5	3.5	Foil	stimuli/objects/foils/foil_1015.jpg	0	5%	None	1.746	0
70.0	3.5	Lure	stimuli/objects/setsof2/023a.jpg	23	2@	Similar	1.439	3
73.5	3.5	First	stimuli/objects/setsof2/104b.jpg	104	3#	New	1.441	0
77.0	3.5	Foil	stimuli/objects/foils/foil_1393.JPG	0	3#	New	0.742	0
80.5	3.5	Repeat	stimuli/objects/setsof2/061a.jpg	61	1!	Old	1.106	0
84.0	3.5	Foil	stimuli/objects/foils/foil_1389.JPG	0	3#	New	0.571	0
87.5	3.5	First	stimuli/objects/setsof2/080a.jpg	80	3#	New	0.817	0
91.0	3.5	Lure	stimuli/objects/setsof2/168a.jpg	168	2@	Similar	1.267	4
94.5	3.5	First	stimuli/objects/setsof2/099b.jpg	99	3#	New	0.866	0
98.0	3.5	Foil	stimuli/objects/foils/foil_1302.JPG	0	3#	New	0.764	0
101.5	3.5	First	stimuli/objects/setsof2/039a.jpg	39	3#	New	0.613	0
105.0	3.5	Foil	stimuli/objects/foils/foil_1720.JPG	0	3#	New	0.895	0
108.5	3.5	Foil	stimuli/objects/foils/foil_1213.JPG	0	3#	New	0.811	0
112.0	3.5	First	stimuli/objects/setsof2/030b.jpg	30	3#	New	0.673	0
115.5	3.5	Foil	stimuli/objects/foils/foil_1593.jpg	0	3#	New	0.651	0
119.0	3.5	First	stimuli/objects/setsof2/141b.jpg	141	3#	New	0.645	0
122.5	3.5	Lure	stimuli/objects/setsof2/080b.jpg	80	2@	Similar	1.460	1
126.0	3.5	Repeat	stimuli/objects/setsof2/099b.jpg	99	3#	New	1.182	0
129.5	3.5	Foil	stimuli/objects/foils/foil_1388.JPG	0	3#	New	1.475	0
133.0	3.5	First	stimuli/objects/setsof2/186a.jpg	186	3#	New	0.870	0
136.5	3.5	Foil	stimuli/objects/foils/foil_1400.jpg	0	3#	New	0.573	0
140.0	3.5	Foil	stimuli/objects/foils/foil_1370.JPG	0	5%	None	1.743	0
143.5	3.5	Foil	stimuli/objects/foils/foil_1371.JPG	0	3#	New	0.682	0
147.0	3.5	First	stimuli/objects/setsof2/050a.jpg	50	3#	New	0.651	0
150.5	3.5	First	stimuli/objects/setsof2/009b.jpg	9	3#	New	0.784	0
154.0	3.5	Repeat	stimuli/objects/setsof2/179b.jpg	179	3#	New	1.600	0
157.5	3.5	Foil	stimuli/objects/foils/foil_1238.JPG	0	3#	New	0.656	0
161.0	3.5	First	stimuli/objects/setsof2/058b.jpg	58	3#	New	1.010	0
164.5	3.5	Foil	stimuli/objects/foils/foil_1399.JPG	0	3#	New	1.673	0
168.0	3.5	Foil	stimuli/objects/foils/foil_1698.JPG	0	3#	New	1.080	0
171.5	3.5	First	stimuli/objects/setsof2/043a.jpg	43	3#	New	0.792	0
175.0	3.5	Foil	stimuli/objects/foils/foil_1559.JPG	0	3#	New	0.660	0
178.5	3.5	Foil	stimuli/objects/foils/foil_1265.JPG	0	5%	None	1.741	0
182.0	3.5	First	stimuli/objects/setsof2/035b.jpg	35	3#	New	0.752	0
185.5	3.5	Lure	stimuli/objects/setsof2/050b.jpg	50	1!	Old	1.299	6
189.0	3.5	Repeat	stimuli/objects/setsof2/141b.jpg	141	1!	Old	1.013	0
